tweet_id	tweet_text	class_label
918355835549601792	23 dead, hundreds still missing in California as wildfire conditions worsen https://t.co/25qdTWwz8Z https://t.co/vHlToMqkKf	injured_or_dead_people
920319688348901376	An Unidentified Firefighter Has Lost His Life While Battling The California Wildfires https://t.co/0fzf5dk4TU https://t.co/HvFBZDJGHf	injured_or_dead_people
901697659613966336	nytimes : By midnight, two deaths were reported that appeared to be related to Hurricane Harvey …… https://t.co/Ln7QWzu1ER	injured_or_dead_people
917836981291413507	Wildfires Sweep Across Northern California; 15 Are Dead by THOMAS FULLER, JONAH ENGELâ€¦ https://t.co/sAMEhGas56 https://t.co/wqufc3TG2f	injured_or_dead_people
930875630832545792	Responding to Iran's earthquake: At least 407 died and 6700 others were injured https://t.co/QG34G20QhU https://t.co/jKefnG8yzu	injured_or_dead_people
930420865468174336	530 people dead in the Iraq-Iran border town earthquake with more bodies discovered. https://t.co/0Zbhi2hNKb	injured_or_dead_people
917951614589263872	Couple killed in California wildfire had been married 75 years https://t.co/ZX4grikvS4 https://t.co/3jPjNDzWjg	injured_or_dead_people
905702293814824964	She's home she's safe❤️❤️ hurricane Irma don't stop her https://t.co/OxzDjMXFsB	injured_or_dead_people
918051144454344704	RT @ewnupdates: [WATCH] Dozens missing in California wildfire https://t.co/Y05vfbgqHj https://t.co/P841AnzoNX	missing_or_found_people
921542832334262274	Deputies help Puerto Rico man find Tampa family https://t.co/ae1ngQuIqH https://t.co/TqiK0isjrA	missing_or_found_people
913241636590645248	Hurricane Maria survivor: 'I feared for our lives' https://t.co/mvnmvdfTZQ https://t.co/5n6VVHf45Z	missing_or_found_people
921662384976154624	MN man searches for family in Puerto Rico https://t.co/89x6U3P0Ib https://t.co/IxBqJqTJFO	missing_or_found_people
909379184274714625	Police: Florida man left toddler outside during Hurricane Irma https://t.co/wRElA5HAgP #NBC4 https://t.co/I25ch9RTkM	missing_or_found_people
919575390028468225	Family Reunited As Dog Survives California Wildfire:https://t.co/2ZyKdjCIwD https://t.co/hjVrh8Y9tR	missing_or_found_people
910151285793488897	i found this lil baby on the sidewalk after hurricane Irma ·Ω A I named her Irma https://t.co/06JdqkC6FH	missing_or_found_people
910538158319611905	Missing school children in Mexico City amid the ruins of the hugeÂ earthquake https://t.co/AAYTC91kds https://t.co/i3AR8ZEOAW	missing_or_found_people
910580950605733889	#Child found alive in #Mexico's earthquake rubble: https://t.co/G7RolEMJHi, https://t.co/LbUeREXE8n https://t.co/fr9FriZbC7	missing_or_found_people
920430848398069760	Lost and Found: Keepsakes pulled from the ruins of California wildfires https://t.co/6Iiy4oWm6I https://t.co/sQHBtefdJU	missing_or_found_people
922940010365513728	November 4th. November 4th. November 4th. You get the idea... Stand with Puerto Rico. #FuerzaPuertoRico https://t.co/SbDx6HMFOq	not_humanitarian
910546369252904960	RT @RphNabeel: #MÃ©xicoEstÃ¡DePie Prayers for all injured and deceased in earthquake at Mexico. https://t.co/DpB4UAp9Z9	not_humanitarian
912107535817150464	I can't believe the massive #HurricaneMaria is just swirling THIS close to us á½¡3 https://t.co/Awb1diQK87	not_humanitarian
876379633293205504	RT @Miguel53661675: Juice the mora and milk jjjj riko riko https://t.co/aqnZs6sXwj	not_humanitarian
923207812569853952	RT @nn_2510: Thanks for coming to Puerto Rico, I Love You Baby!!! @katyperry á½ Dá½ Dá½ Dá½ Dá½¡8á½¡8á½¡8á½¡8á½¡8á½‰5á½‰5á½‰5á½‰Eá½‰Eá½‰8á½‰8á½‰8 http://t.co/idbksblR9N	not_humanitarian
913385573104148480	Weeks after hurricane a critical window for PTSD, experts say. https://t.co/7zsvoejj7I #ptsd #ptsdawareness https://t.co/ILphBEhqRh	not_humanitarian
907242570107027458	#botd Stage, film, and TV actor Paul Harvey. Best known for Spellbound (1945) and Father of the Bride (1950). https://t.co/dqOSvg05u2	not_humanitarian
908394920804618241	After taking heat for Harvey, Melania Trump tones down her footwear for Irma. https://t.co/gwP2Hx2Jzl https://t.co/kRnlpNZPmp	not_humanitarian
907514122404814848	Landlords! Don't fall foul of ever changing rules and regulations: come to Spencer Harvey! https://t.co/RNkDzhM6Vn https://t.co/LaurlKeak2	not_humanitarian
909489913405607942	PHOTO: Bucs to sport a special themed helmet in light of Hurricane Irma https://t.co/QxavVHHynB https://t.co/BqLPe0Qnvs	not_humanitarian
910817212990197761	Special Report: Deadly Earthquake Hits Central #Mexico | #NBC #News https://t.co/AaRm34fpFR https://t.co/bgXUtV2D69	other_relevant_information
909843903880335360	The scum bags robbed from us when we were trying to outrun Irma in @Tallhassee @SheriffClarke @belk https://t.co/oLXe4yJ52i	other_relevant_information
920092174846451712	Trump unveils plan to fight California wildfires...... https://t.co/mmTeNm2nWe	other_relevant_information
910566890208092160	#Maria now a category 3 hurricane, winds 115mph. New update on @wjclnews 5-6:30pm. #Savannah https://t.co/Irp9QIAQVM	other_relevant_information
905226178293850113	RT @Queen12Solar: #HurricaneHarvey fill trash bags with water by your doorway https://t.co/S1E4Aff6u3	other_relevant_information
909988472924012545	I had no idea SJ members had been here for Hurricane Irma. ὠ2ὠ5ὠ6 https://t.co/BeXtEghmC6	other_relevant_information
910126538296832002	Travel associations urge support of Tourism Cares Recovery Fund after #Irma and #Harvey https://t.co/a6DAXE35MY‚Ä¶ https://t.co/tTHIkgNHuT	other_relevant_information
905641602928009216	Hurricane Irma’s first damages become clear https://t.co/oKpIMbbZ3b https://t.co/qPf8t1vMyo	other_relevant_information
920253932424790016	World Trauma Day https://t.co/Wgv5gaqMhG Wildfire 2017 California-Drone footage https://t.co/jupULTCuAH https://t.co/TFaEWkYPOM	other_relevant_information
910232104172212225	Helping #Irma &amp; #Harvey recovery efforts? Remember a #charityscam may fake a name to seem like a real #nonprofit.‚Ä¶ https://t.co/Vuu2PYfaVY	other_relevant_information
911694704034680833	Amgen Foundation Pledges Up To $5 Million To Hurricane Maria Relief Efforts https://t.co/S9zLWfN74Y https://t.co/G0tM6TtYY4	rescue_volunteering_or_donation_effort
907719475197300737	One meal prep company has fed over 10,000 Harvey volunteers and victims https://t.co/mKSnuKtTCc https://t.co/EcmXyeZ1Vc	rescue_volunteering_or_donation_effort
909454963331477504	Civil Air Patrol assists in Hurricane Irma relief missions https://t.co/8LOrj4vIoa https://t.co/nJoG43DOYI	rescue_volunteering_or_donation_effort
908149300860936192	Harvey victims still need our help #CharitableThomasGibson #NoHotchNoWatch https://t.co/6S49pTmYLM	rescue_volunteering_or_donation_effort
911642673404088320	Mexico earthquake: New tremor halts rescue operations https://t.co/zYGyUmxVqi https://t.co/uIDRVD7LZ5	rescue_volunteering_or_donation_effort
910192971492012032	Episcopal Relief &amp; Developing is providing supplies to vulnerable communities in Florida and Georgia. #Irma Update:‚Ä¶ https://t.co/3daZQjJY1W	rescue_volunteering_or_donation_effort
905386004076486656	From Rescues to Relief, Principals' Response to Harvey Aided By Ed Tech https://t.co/wFgjCzBC4A via @educationweek https://t.co/KMW0Jk12TJ	rescue_volunteering_or_donation_effort
921423843742441472	Part of the Proceeds From the Kardashian-Jennersâ€™ Latest Clothing Sale Will Go to Puertoâ€¦ https://t.co/ySBnkLx6dU https://t.co/j7MWCAmJKB	rescue_volunteering_or_donation_effort
905665811435503616	I need to know if the angry Hurricane Harvey cat is safe or not... á½¢B (á½8: @olsongetty) https://t.co/2SOLXOIcQz	rescue_volunteering_or_donation_effort
905437543507865601	RT @DublinDBA: DBA donates $1,164.75 in apparel to Hurricane Harvey!! #TexasStrong https://t.co/zhIsXXEUMU	rescue_volunteering_or_donation_effort
909740728909205504	Florida Dairies Dealing with Aftermath of Irma, Some Dump Milk - https://t.co/0oqRo45HnB https://t.co/L64853wgE6	vehicle_damage
909403767736619008	Anguilla has been fairly devastated by Hurricane Irma but people are getting on with the jobs at hand. This petrol‚Ä¶‚Ä¶ https://t.co/C9tNT6XOZI	vehicle_damage
906226780385705984	Hurricane Harvey estimated to damage one million vehicles, including 18.5k fleet vehicles https://t.co/YHfeg1arRh https://t.co/MRrB8xhctq	vehicle_damage
904409881507241985	RT @DCVelocity: Harvey moves on, leaving a transport network with formidable challenges https://t.co/vsw7BGHeOh https://t.co/R4PQB3BLFK	vehicle_damage
913408134638477318	Refrigerated Food Trucks stuck on the dock #PR #SanJuan @PuertoRicoPUR #HurricaneMaria #PuertoRico https://t.co/eNwGtCDNHc	vehicle_damage
904379734745866240	RT @Jalopnik: Up to 500,000 cars could be totaled from Hurricane Harvey damage https://t.co/Vseq7oMAhm https://t.co/Hx0BGSc4cu	vehicle_damage
912409535918288896	This van is smashed from flying debris #HurricaneMaria https://t.co/EqBMDOi2eD	vehicle_damage
901804807303954432	Sums it up in one pic: submerged car, HPD high water rescue, kayaker. #Houston #abc13 #Harvey https://t.co/HIyBHpI1SJ	vehicle_damage
904366441952034820	Harvey may have damaged one million cars https://t.co/Z0gRWoY2Sf #sky #news https://t.co/oE4URuRVcu	vehicle_damage
905486837162147841	Reuters Exclusive- An army of tow trucks tackles Houston's flood-damaged cars from #Harvey https://t.co/FJB3sHeQrs https://t.co/bIbbdP0HUn	vehicle_damage
